SITE_ID,SENSOR_SLOT_ID,START_DATETIME,END_DATETIME,INSTANCE,SERIAL_NUMBER,COMMENTS
WADDN,PHENOCAM_LENS1,2020-07-23 00:00:00,,3.0,5887484,"S16, IP: 10.22.81.21"
WADDN,PHENOCAM_LENS2,2020-07-23 00:00:00,,3.0,5888540,"S16, IP: 10.22.81.21"
WADDN,RH,2020-07-23 00:00:00,2021-06-03 09:30:00,2.0,R1030191,Installed by CSL at PPM
FINCH,PA,2020-07-30 00:00:00,,2.0,K5050002,"Unknown end date, different SN removed at 2022 PPM"
FINCH,RH,2020-07-30 00:00:00,2021-04-27 12:00:00,4.0,P40205984,Installed by CSL at PPM
SOURH,AWS,2019-01-01 00:00:00,2021-08-26 09:00:00,2.0,15190012,Start date unknown - False start date entered
SOURH,PHENOCAM_LENS1,2018-02-01 12:00:00,,2.0,5375256,IP: 10.20.177.245. Time of change is approximate
SOURH,PHENOCAM_LENS2,2018-02-01 12:00:00,,2.0,5404997,IP: 10.20.177.245. Time of change is approximate
COCLP,LOGGER,2014-11-21 14:30:00,2016-05-06 09:00:00,1.0,9024,
COCLP,LOGGER,2016-05-06 09:00:00,2021-05-11 09:00:00,2.0,10261,cal date 02/03/15
HARTW,ETHERNET_115,2017-02-22 12:00:00,,2.0,13303,
HARTW,MODEM,2014-05-20 13:30:00,2020-11-11 00:00:00,1.0,359991030605684,COM110 removed at 11-Nov-20 PPM for upgrade to ProRoute modem.
HARTW,AWS_ANEM,2018-03-29 10:00:00,2020-11-11 00:00:00,2.0,140802,
ALIC1,LOGGER,2015-03-06 13:30:00,2020-12-03 00:00:00,1.0,9570,removed ovr 4 yr old
EASTB,LOGGER,2014-08-13 11:30:00,2019-10-29 11:30:00,1.0,9240,
GISBN,LOGGER,2014-08-15 12:00:00,2020-08-13 09:00:00,1.0,9060,Replaced during PPM
HARWD,LOGGER,2015-05-22 12:00:00,2020-12-09 00:00:00,1.0,9083,removed by CSL as on site over 4yrs
HENFS,LOGGER,2015-12-17 13:00:00,2020-10-20 00:00:00,1.0,9971,Cal date 14/11/14
LIZRD,LOGGER,2014-10-17 12:00:00,2020-08-27 00:00:00,1.0,9027,Replaced during CSL PPM
LULLN,LOGGER,2014-12-16 15:30:00,2016-03-07 12:00:00,1.0,9764,
LULLN,LOGGER,2016-03-07 12:00:00,2020-08-19 00:00:00,2.0,9579,
MOORH,LOGGER,2014-12-04 11:30:00,2020-08-11 00:00:00,1.0,9706,Replaced at PPM
NWYKE,LOGGER,2014-10-16 09:00:00,2020-08-28 00:00:00,1.0,9059,Removed by CSL at PPM
PLYNL,LOGGER,2014-11-05 12:30:00,2019-09-19 09:00:00,1.0,9575,
GLENS,ETHERNET_115,2014-05-14 11:30:00,2017-08-02 00:00:00,1.0,12138,
HADLW,ETHERNET_115,2018-04-11 14:00:00,2019-12-11 10:30:00,2.0,13474,
REDHL,LOGGER,2016-02-18 16:00:00,2020-09-29 10:00:00,1.0,10065,cal date 09/01/2015
RISEH,LOGGER,2016-05-04 16:00:00,2020-08-06 10:30:00,1.0,10259,Replaced due to comms issues
SOURH,LOGGER,2014-11-19 11:00:00,2015-12-07 12:00:00,1.0,9579,
STGHT,LOGGER,2015-08-19 06:30:00,2020-07-21 00:00:00,1.0,10060,Swapped by CSL at PPM
STIPS,LOGGER,2014-11-06 15:00:00,2019-09-20 00:00:00,1.0,8943,Recovered for cal
MORLY,HYGROCLIP_A,2018-03-27 12:00:00,2018-09-18 08:00:00,2.0,20135066,
HOLLN,HYGROCLIP_A,2018-12-12 11:10:00,2018-12-19 12:00:00,5.0,20269320,Replaced by Mike Clarke during RM
GLENW,PHENOCAM_LENS1,2018-11-14 12:00:00,,2.0,5994293,Replaced by ET & PS during RM
GLENW,PHENOCAM_LENS2,2018-11-14 12:00:00,,2.0,5357520,Replaced by ET & PS during RM
GLENW,HF1,2018-11-14 13:30:00,,2.0,4381,Replaced by ET & PS during RM
GLENW,MODEM_PRO,2018-11-14 13:00:00,2021-08-05 09:00:00,1.0,867377022477289,Installed by ET & PS during RM
HENFS,COSMOS_MOD,2018-06-28 13:00:00,,3.0,HI-TC02-2038,Original tube fixed and replaced
HENFS,COSMOS_MOD2,2018-06-28 13:00:00,2019-02-12 12:00:00,1.0,HI-TC02-2008,Replacement tube while original tube faulty moved to MOD2 next to fixed original - since removed by MB during RM
HENFS,MODEM,2015-12-17 13:00:00,2020-06-25 12:00:00,1.0,01011411190332,M1003GXT02 3G Maestro modem
HENFS,ETHERNET_116,2019-02-12 12:00:00,,2.0,6293,Installed by MB during RM
GLENS,AWS_ANEM,2015-09-01 16:00:00,2019-06-18 15:00:00,2.0,140405,
GLENS,AWS_ANEM,2019-06-18 15:00:00,2022-08-31 00:00:00,3.0,191203,
FIVET,LOGGER,2019-09-18 00:00:00,2021-08-03 09:00:00,2.0,9024,
FIVET,ETHERNET_116,2019-09-18 00:00:00,2020-10-20 00:00:00,2.0,2745,
FIVET,RH,2019-09-18 00:00:00,2020-09-29 00:00:00,2.0,M2920120,
GLENW,PA,2019-08-22 00:00:00,2020-09-30 00:00:00,2.0,P0710628,
GLENW,RH,2019-08-22 00:00:00,2019-12-05 00:00:00,2.0,L1320540,Replaced by site host
WADDN,RG,2019-09-30 00:00:00,,1.0,342255,
BUNNY,HYGROCLIP_A,2019-09-11 00:00:00,2020-07-17 00:00:00,4.0,20135067,Replaced during PPM
BUNNY,AWS_ANEM,2019-09-11 00:00:00,,3.0,140404,
BUNNY,RG,2019-10-03 00:00:00,2019-11-18 00:00:00,3.0,340995,Removed due to noisy data
SPENF,RH,2019-09-05 00:00:00,2020-07-15 00:00:00,3.0,L1320539,PPM
SPENF,RG,2019-09-19 00:00:00,2020-12-17 00:00:00,2.0,368536,removed due to spurious precip
MORLY,4CR,2019-09-24 11:00:00,2020-08-04 00:00:00,3.0,2519,Replaced during CSL PPM. Unknown end date - 2131 already installed at 04-AUG-2020 PPM.
MORLY,AWS,2019-09-24 11:00:00,2021-04-27 12:00:00,2.0,19060001,Replaced during CSL PPM
MORLY,HYGROCLIP_A,2019-09-24 11:00:00,2020-08-04 00:00:00,4.0,20064940,Replaced during CSL PPM
MORLY,RG,2019-09-24 11:00:00,2020-08-04 00:00:00,3.0,358376,Replaced during CSL PPM
MORLY,AWS_ANEM,2019-09-24 11:00:00,,2.0,140403,Replaced during CSL PPM
MORLY,LOGGER,2019-09-24 11:00:00,2021-04-27 12:00:00,2.0,12865,Replaced during CSL PPM. Cal date 11/01/2019
PLYNL,4CR,2019-09-19 13:00:00,,2.0,2318,Replaced during CSL PPM
PLYNL,AWS,2014-11-05 12:30:00,2019-09-19 09:00:00,1.0,14080007,
PLYNL,AWS,2019-09-19 12:00:00,2021-08-11 09:00:00,2.0,19060004,Replaced during CSL PPM
PLYNL,HYGROCLIP_A,2019-09-19 12:00:00,2020-10-22 00:00:00,8.0,20064845,Replaced during CSL PPM
PLYNL,AWS_ANEM,2019-09-19 11:00:00,2020-10-22 00:00:00,4.0,140809,Replaced during CSL PPM
PLYNL,LOGGER,2019-09-19 12:00:00,2021-08-11 09:00:00,2.0,12798,Replaced during CSL PPM. Cal date 19/11/18
STGHT,PROFILE1,2015-08-19 06:30:00,2019-09-12 12:00:00,1.0,35886,Removed during CSL PPM
STGHT,PROFILE3,2015-08-19 06:30:00,2019-09-12 12:00:00,1.0,35888,Removed during CSL PPM
STGHT,HYGROCLIP_A,2019-09-12 13:00:00,2020-07-21 00:00:00,3.0,20134443,Replaced during CSL PPM
ELMST,RH,2019-09-27 00:00:00,2020-08-05 00:00:00,3.0,K4840002,"PPM. Unknown end date, M2920126 removed at PPM on 05-AUG-20."
COCHN,RH,2019-10-17 00:00:00,2020-11-12 00:00:00,2.0,L1320538,
CGARW,ETHERNET_116,2019-12-04 00:00:00,,2.0,6288 ,
CHIMN,COSMOS_MOD,2019-12-17 12:00:00,2020-01-22 13:00:00,2.0,HI-TC01-1004,
STIPS,MODEM_PRO,2020-01-23 12:00:00,2021-05-05 08:00:00,1.0,863879040890538,
PORTN,4CR,2020-01-28 00:00:00,,2.0,2144,Installed by CSL at PPM. No info from CSL on components.
PORTN,HYGROCLIP_A,2020-01-28 00:00:00,2021-07-06 00:00:00,4.0,20135066,Installed by CSL during PPM
REDHL,HYGROCLIP_A,2020-01-30 00:00:00,2020-08-20 08:30:00,4.0,20135125,Replaced during CSL PPM
REDHL,RG,2020-01-30 00:00:00,,3.0,329001,Installed by CSL during PPM
ALIC1,AWS,2015-03-06 13:30:00,2020-01-29 00:00:00,1.0,13210003,Swapped by CSL during PPM
ALIC1,AWS,2020-01-29 00:00:00,2021-08-19 09:00:00,2.0,19060030,Installed by CSL during PPM
CHIMN,AWS,2014-02-25 12:00:00,2020-02-12 00:00:00,2.0,132100015,Removed by CSL during PPM
CHIMN,HYGROCLIP,2017-04-11 13:00:00,2018-10-05 09:00:00,2.0,60835464,CSL PPM on 12-FEB-20 said removed this SN hygroclip.
CHIMN,ETHERNET_116,2020-02-12 00:00:00,,1.0,2741,NL116 installed by CSL during PPM
CHIMN,LOGGER,2020-02-12 00:00:00,2021-09-07 09:00:00,4.0,11012,"Installed by CSL during PPM, cal date 11/01/2016 (as of 09/09/2020)"
CHIMN,AWS_ANEM,2020-02-12 00:00:00,,1.0,140318,Windmaster installed by CSL during PPM
CHIMN,PA,2020-02-12 00:00:00,2021-09-07 09:00:00,1.0,M11120821,PTB110 installed by CSL during PPM
CHIMN,RH,2020-02-12 00:00:00,2020-08-18 08:45:00,1.0,P4020591,HMP155 removed by CSL during PPM
CHIMN,RG,2020-02-12 00:00:00,,2.0,451586,Swapped by CSL during PPM
CHIMN,MODEM_PRO,2020-02-12 00:00:00,2021-09-07 09:00:00,2.0,8863879041131775,Replaced by CSL during PPM
CHIMN,TDT3,2020-02-12 00:00:00,,1.0,6503276,
CHIMN,TDT4,2020-02-12 00:00:00,,1.0,6503279,
CHIMN,TDT5,2020-02-12 00:00:00,,1.0,6504152,
CHIMN,TDT6,2020-02-12 00:00:00,,1.0,6503278,
CHIMN,TDT7,2020-02-12 00:00:00,,1.0,6504136,
CHIMN,TDT8,2020-02-12 00:00:00,,1.0,6504143,
CHIMN,TDT9,2020-02-12 00:00:00,,1.0,6504273,
CHIMN,TDT10,2020-02-12 00:00:00,,1.0,6503270,
CHIMN,TBR,2020-02-12 00:00:00,,1.0,195045,Installed by CSL during PPM
CHIMN,COSMOS_MOD2,2020-02-12 12:00:00,2021-09-07 09:00:00,2.0,HI-TC02-2008,Installed by CSL during PPM
EUSTN,COSMOS_MOD,2016-03-31 16:00:00,,1.0,HI-TC02-2052,
EUSTN,AWS_SDM,2020-07-31 00:00:00,,1.0,E6117,"Incorrect start date, first recorded at PPM on 31-JUL-20, not previously recorded."
EUSTN,ETHERNET_116,2020-07-31 00:00:00,2022-11-04 14:33:20,3.0,6283,"Start date unknown, SN at PPM 31-JUL-20 confirmed as 4729 but not swapped."
EUSTN,RH,2020-07-31 00:00:00,2021-04-29 12:00:00,4.0,M2920124,
MORLY,COSMOS_MOD,2014-05-14 05:00:00,,1.0,6363636,SN recorded at 04-AUG-2020 PPM HT-TC02-2019
MORLY,4CR,2020-08-04 00:00:00,2022-05-18 00:00:00,4.0,2131,"Unknown start date. Already installed at 04-AUG-2020 PPM, confirmed by CSL and photos."
MORLY,AWS_SDM,2020-08-04 00:00:00,,1.0,E3789,Unknown start date. First recorded by CSL at PPM 04-AUG-2020
MORLY,HYGROCLIP_A,2020-08-04 00:00:00,2021-04-27 12:00:00,5.0,20134977,
MORLY,RG,2020-08-04 00:00:00,2021-06-29 10:00:00,1.0,451532,Removed due to  noisy precip
ELMST,AWS_SDM,2020-08-05 00:00:00,,1.0,E5891,unknown start date. First recorded by CSL at PPM on 05-AUG-20.
ELMST,PA,2020-08-05 00:00:00,,2.0,P710629,
ELMST,RH,,2020-08-05 00:00:00,4.0,M2920126,"Unknow start date, first recorded by CSL at PPM on 05-AUG-20"
ELMST,RH,2020-08-05 00:00:00,2021-07-14 09:00:00,5.0,L1320544,
SHEEP,RG,2020-08-18 11:00:00,,4.0,PL2L 451659,
CARDT,LOGGER,2020-08-19 11:30:00,2022-07-14 09:00:00,3.0,13071,Cal date: Unreadable 
CARDT,ETHERNET_115,2020-08-19 11:30:00,2021-06-09 09:00:00,3.0,14166,Removed due to Error 22
HOLLN,HYGROCLIP_A,2020-08-06 00:00:00,2021-05-20 09:00:00,8.0,20135095,Installed during CSL PPM
STIPS,HYGROCLIP_A,2020-08-06 00:00:00,2021-05-05 08:00:00,4.0,20135124,Installed during PPM
STIPS,AWS,2020-08-06 00:00:00,2022-05-25 09:00:00,3.0,19100006,Installed during PPM
STIPS,PHENOCAM,2014-11-06 15:00:00,,1.0,10.12.77.172,"S14, first started to be recorded on 6/08/2020 so will have been at site before that"
HOLLN,PHENOCAM,2018-12-19 12:00:00,,1.0,10.12.112.239,s14
EUSTN,ETHERNET_116,2017-08-31 16:00:00,2020-07-31 00:00:00,2.0,4729,"End date unknown, SN at PPM 31-JUL-20 confirmed as 4729 but not swapped."
EUSTN,LOGGER,2016-03-31 16:00:00,2019-09-25 00:00:00,1.0,10260,Replaced due to analog fault with 32.03 OS
EUSTN,MODEM,2016-03-31 16:00:00,2019-01-25 12:00:00,1.0,01011406060063,Maestro 3G
MORLY,ETHERNET_115,2014-05-14 05:00:00,,1.0,11878,
MORLY,LOGGER,2014-05-14 05:00:00,2019-09-24 07:00:00,1.0,8892,
MORLY,MODEM_PRO,2017-08-31 10:30:00,2021-04-27 12:00:00,1.0,867377021317080,201706220316
GLENS,HYGROCLIP,2017-09-15 11:30:00,2017-10-18 15:00:00,3.0,61222908,Replaced by site host
CGARW,LOGGER,2016-06-29 11:00:00,2020-10-21 00:00:00,1.0,9838,removed by CSL on PPM
CGARW,ETHERNET_115,2016-06-29 11:00:00,2019-12-04 00:00:00,1.0,11879,Reovered due to possible fault
CGARW,MODEM_PRO,2017-09-28 11:30:00,2018-03-20 14:00:00,1.0,867377021266576,Barcode: 201706220317
HENFS,COSMOS_MOD,2017-12-19 11:00:00,2018-06-28 13:00:00,2.0,HI-TC02-2008,Replacement tube while original tube faulty
BICKL,HYGROCLIP,2015-01-28 17:00:00,2017-02-17 09:30:00,1.0,61223039,
SHEEP,COSMOS_MOD2,2016-08-24 08:30:00,2017-12-14 17:00:00,1.0,HI-TC01-1027,
TADHM,MODEM_PRO,2018-04-05 12:30:00,2021-08-17 09:00:00,1.0,867377021898444,
TADHM,MODEM,2014-10-14 12:00:00,2018-04-05 12:30:00,1.0,306019725727,
CGARW,MODEM_BGAN,2018-03-20 14:00:00,2018-06-28 12:00:00,2.0,353938-03-015686-7,
GLENS,4CR,2018-07-03 11:00:00,2019-08-27 00:00:00,2.0,2316,Replaced on CSL PPM
GLENS,HYGROCLIP_A,2018-07-03 11:00:00,2020-09-02 00:00:00,5.0,20135091,Replaced on CSL PPM
GLENS,PHENOCAM_LENS1,2018-07-03 11:00:00,2020-09-02 00:00:00,2.0,5216375,Replaced on CSL PPM
GLENS,PHENOCAM_LENS2,2018-07-03 11:00:00,2020-09-02 00:00:00,2.0,5216391,Replaced on CSL PPM
BALRD,4CR,2018-07-04 10:30:00,2019-08-28 00:00:00,2.0,2141,Replaced on CSL PPM
BALRD,HYGROCLIP_A,2018-07-04 11:00:00,2020-11-10 00:00:00,4.0,20135120,Replaced on CSL PPM
BALRD,PHENOCAM_LENS1,2018-07-04 09:00:00,,2.0,545119,Replaced on CSL PPM
BALRD,PHENOCAM_LENS2,2018-07-04 09:00:00,,2.0,5451188,Replaced on CSL PPM
NWYKE,HYGROCLIP,2018-01-01 00:00:00,2018-09-21 14:00:00,3.0,61019117,False Start Date - Removed by Deborah Beaumont
NWYKE,HYGROCLIP_A,2018-09-21 14:30:00,2018-12-05 12:00:00,4.0,20269303,Installed by Deborah Beaumont
ELMST,PHENOCAM_LENS1,2018-09-21 12:00:00,,2.0,5913346,10.12.150.105 Replaced during CSL PPM
ELMST,PHENOCAM_LENS2,2018-09-21 12:00:00,,2.0,5913414,10.12.150.105 Replaced during CSL PPM
ELMST,RH,2018-09-21 09:30:00,2019-09-27 00:00:00,2.0,N5050074,Replaced during CSL PPM
EUSTN,RH,2018-09-20 09:30:00,2019-09-25 00:00:00,2.0,N5050079,Replaced during CSL PPM
GISBN,MODEM,2014-08-15 12:00:00,2018-12-18 12:00:00,1.0,,
GISBN,MODEM_PRO,2018-12-18 12:00:00,2020-08-13 09:00:00,2.0,867377022554384,Installed to replace COM110 during CSL PPM
GISBN,CHAIN,2018-12-18 09:00:00,,1.0,,Installed during CSL PPM
GISBN,4CR,2018-12-18 12:00:00,2021-05-19 09:00:00,2.0,2754,Replaced during CSL PPM
GISBN,HYGROCLIP_A,2018-12-18 12:00:00,2019-12-04 10:00:00,3.0,20209328,Replaced during CSL PPM
GISBN,SNOW_DEPTH,2018-12-18 12:00:00,2019-12-04 10:00:00,3.0,6391,Replaced during CSL PPM
GISBN,PHENOCAM_LENS1,2018-12-18 12:00:00,,2.0,5912746,IP:10.12.108.175 Replaced during CSL PPM
GISBN,PHENOCAM_LENS2,2018-12-18 12:00:00,,2.0,5914387,IP:10.12.108.175 Replaced during CSL PPM
HARWD,HYGROCLIP_A,2018-10-16 09:30:00,2020-12-09 00:00:00,4.0,20135095,Replaced during CSL PPM
HARWD,PHENOCAM_LENS1,2018-10-16 09:30:00,2020-12-09 00:00:00,2.0,5913176,IP:192.168.1.193 Replaced during CSL PPM
HARWD,PHENOCAM_LENS2,2018-10-16 09:30:00,2020-12-09 00:00:00,2.0,5919480,IP:192.168.1.193 Replaced during CSL PPM
CGARW,COSMOS_SNOW,2019-06-11 00:00:00,,2.0,HI-TC01-1185,
CGARW,RH,2019-06-11 00:00:00,2019-09-17 00:00:00,3.0,R1030192,Replaced during MB visit
CGARW,RG,2019-06-11 00:00:00,,2.0,387935,Newly calibrated unit installed
SYDLG,RG,2019-07-25 08:15:00,,2.0,342253,
BALRD,PHENOCAM_LENS2,2014-05-15 17:30:00,2018-07-04 09:00:00,1.0,5915072,
HILLB,RG,2019-08-21 00:00:00,,3.0,387941,1.50.3
HILLB,PA,2019-08-21 00:00:00,2021-08-04 09:00:00,2.0,P0710624,
HILLB,RH,2019-08-21 00:00:00,2020-09-30 00:00:00,2.0,L1320537,
CHIMN,MODEM_PRO,2019-10-09 11:00:00,2020-02-12 00:00:00,1.0,869715037693028,Replaced by CSL during PPM
HOLLN,LOGGER,2019-05-23 10:00:00,2021-05-20 09:00:00,2.0,12803,
HOLLN,MODEM_PRO,2019-11-05 12:00:00,2021-05-20 09:00:00,1.0,867377021904754,
HOLLN,ETHERNET_116,2019-05-23 10:00:00,,1.0,6281,
ELMST,MODEM_PRO,2019-11-19 11:00:00,2021-07-14 09:00:00,1.0,863879040897467,111909160069
ELMST,RG,2019-08-19 11:36:00,,2.0,PL2L-451529,
EUSTN,RG,2019-11-20 08:48:00,,2.0,PL2L-451531,
BICKL,RG,2019-11-27 00:00:00,2021-02-26 00:00:00,2.0,PL2L-451533,Removed due to fluffy bucket
WRTTL,PA,2019-11-20 00:00:00,2020-08-21 00:00:00,2.0,L1520472,removed on PPM
WRTTL,RH,2019-11-20 00:00:00,2020-08-21 00:00:00,3.0,N5050077,removed on CSL PPM
HADLW,PA,2019-11-21 00:00:00,2021-07-21 09:00:00,2.0,L1520470,
HADLW,RH,2019-11-21 00:00:00,2020-11-18 00:00:00,3.0,N5050074,
LULLN,PROFILE1,2014-12-16 15:30:00,2019-11-22 00:00:00,1.0,35865,Removed as part of PPM
LULLN,PROFILE2,2014-12-16 15:30:00,2019-11-22 00:00:00,1.0,35866,Removed as part of PPM
LULLN,HYGROCLIP,2019-11-22 00:00:00,2020-08-19 00:00:00,6.0,20134982,"PPM.  Unknown end date, following HC 20269337 replaced by CSL at 2020 PPM."
WADDN,AWS,2014-09-30 16:30:00,2020-02-13 00:00:00,2.0,13210004,Removed during CSL PPM - removed SN recorded 13200012
EASTB,BATTERY,2017-01-01 00:30:00,2020-10-08 00:00:00,1.0,S12-160AGM,Rolls. Start datetime estimated for power upgrades
EASTB,BATTERY,2017-01-01 01:30:00,2020-10-08 00:00:00,1.0,S12-95AGM,Rolls. Start datetime estimated for power upgrades
MOORH,LOGGER,2020-08-11 00:00:00,2020-08-05 08:50:00,2.0,9764,"installed at PPM, Cal date: 03/10/19 - Removed by DR due to faulty buttons"
MOORH,AWS,2020-08-11 00:00:00,2022-06-16 12:00:00,2.0,19360005,Installed at PPM
MOORH,PHENOCAM,2018-08-15 00:00:00,,1.0,10.20.154.167,"S15, Installed at PPM"
MOORH,ETHERNET_115,2020-08-11 00:00:00,,2.0,13332,Installed at PPM
MOORH,HYGROCLIP_A,2020-08-11 00:00:00,2021-05-13 09:00:00,6.0,20269341,Installed during PPM
MOORH,SNOW_DEPTH,2020-08-11 00:00:00,2021-05-13 09:00:00,5.0,5689,Installed during PPM
CRICH,MODEM_PRO,2020-08-12 00:00:00,2021-05-12 09:00:00,2.0,867377022420016,Installed on PPM
CRICH,HYGROCLIP_A,2018-08-14 00:00:00,2019-01-01 00:00:00,3.0,20134991,Removal date unknown
CRICH,HYGROCLIP_A,2019-01-01 00:00:00,2020-08-12 00:00:00,4.0,20135127,Installation date unknown
CRICH,HYGROCLIP_A,2020-08-12 00:00:00,2021-05-12 09:00:00,5.0,20269336,Installed on PPM
CRICH,PHENOCAM,2019-09-03 00:00:00,,1.0,10.12.99.71,S14
GISBN,HYGROCLIP_A,2020-08-13 09:00:00,2021-05-19 09:00:00,5.0,20135124,Installed during PPM
GISBN,LOGGER,2020-08-13 09:00:00,2022-05-05 09:00:00,2.0,8892,"Installed during PPM, 08/10/19 "
GISBN,MODEM_PRO,2020-08-13 09:00:00,2021-05-19 09:00:00,3.0,867377022424927,Installed during PPM
GISBN,PHENOCAM,2018-12-18 12:00:00,,1.0,10.12.108.175,S14
GISBN,SNOW_DEPTH,2020-08-13 09:00:00,2021-05-19 09:00:00,5.0,6077,Installed during PPM
SPENF,PHENOCAM,2018-10-16 12:00:00,,1.0,10.16.46.222,s15
BUNNY,PHENOCAM,2018-08-22 08:30:00,,1.0,10.20.196.51,
STGHT,PHENOCAM,2020-07-21 00:00:00,,1.0,10.11.119.42,S14
MOREM,PHENOCAM,2018-11-16 12:30:00,,1.0,10.16.46.232,S14
WADDN,PHENOCAM,2020-07-23 00:00:00,,1.0,10.22.81.21,S16
HLACY,PHENOCAM,2018-04-11 00:00:00,,1.0,10.20.170.252,S15
FINCH,PHENOCAM,2018-09-17 12:00:00,,1.0,10.16.106.236,S15
EUSTN,PHENOCAM,2018-05-10 12:00:00,,1.0,10.20.199.147,S15
MORLY,PHENOCAM,2018-09-18 10:30:00,,1.0,10.18.153.191,S15
ELMST,PHENOCAM,2018-09-21 12:00:00,,1.0,10.12.150.105,S14
REDHL,AWS,2016-02-18 16:00:00,2020-08-20 08:30:00,1.0,15190011,Removed during CSL PPM
REDHL,4CR,2020-08-20 08:30:00,2022-08-24 00:00:00,2.0,2143,Installed during CSL PPM
REDHL,AWS,2020-08-20 08:30:00,2022-08-24 00:00:00,2.0,140390002,Installed during CSL PPM
REDHL,HYGROCLIP_A,2020-08-20 08:30:00,2022-08-24 00:00:00,5.0,20269339,Installed by CSL during PPM
REDHL,PHENOCAM,2020-01-01 00:00:00,,1.0,10.12.106.248,
LULLN,LOGGER,2020-08-19 00:00:00,2022-08-23 00:00:00,3.0,2164,Installed by CSL at PPM. Logger cal date 14/05/2020
LULLN,AWS_SDM,2020-08-19 00:00:00,,1.0,E3774,"Unknown start date, first recordedby CSL at PPM 19-AUG-20"
LULLN,AWS,2016-03-16 12:00:00,2020-08-19 00:00:00,2.0,15190013,"Replaced by DR due to fault. Unknown end date, following MetPak 14040013 replaced by CSL at 2020 PPM."
LULLN,AWS,,2020-08-19 00:00:00,3.0,14040013,"Unknown start date. Install not logged in db or issue tracker, first noted when removed by CSL at 2020 PPM."
LULLN,AWS,2020-08-19 00:00:00,2022-08-25 00:00:00,4.0,14040019,Installed by CSL at 2020 PPM
LULLN,HYGROCLIP,,2020-08-19 00:00:00,7.0,20269337,"Unknown start date, first recorded when removed by CSL at 2020 PPM."
LULLN,HYGROCLIP_A,2020-08-19 00:00:00,2021-07-22 09:00:00,8.0,20134982,Installed by CSL at 2020 PPM
LULLN,AWS_ANEM,2020-06-18 00:00:00,,2.0,193702,Installed by DR during RM.
HYBRY,4CR,2017-08-16 12:30:00,2020-10-13 00:00:00,1.0,2315,Removed by CSL at PPM.
HYBRY,AWS_ANEM,2017-08-16 12:30:00,2022-06-08 09:00:00,1.0,160905,
HYBRY,AWS_SDM,2017-08-16 12:30:00,,1.0,E5889,
HYBRY,COSMOS_MOD,2017-08-16 12:30:00,,1.0,HI-TC02-1088,
HYBRY,ETHERNET_115,2017-08-16 12:30:00,2018-10-10 12:00:00,1.0,13623,
HYBRY,HF1,2017-08-16 12:30:00,2022-08-30 12:00:00,1.0,4384,
HYBRY,HF2,2017-08-16 12:30:00,2022-08-30 12:00:00,1.0,4385,
HYBRY,LOGGER,2017-08-16 12:30:00,2018-10-10 12:00:00,1.0,9893,
HYBRY,MODEM_PRO,2017-08-16 12:30:00,2021-05-27 09:00:00,1.0,867377020457408,Barcode: 201612070020
HYBRY,PA,2017-08-16 12:30:00,2019-11-26 00:00:00,1.0,K5050002,PPM
HYBRY,PHENOCAM_LENS1,2017-08-16 12:30:00,2018-11-06 13:00:00,1.0,5411070,IP10.16.46.64 
HYBRY,PHENOCAM_LENS2,2017-08-16 12:30:00,2018-11-06 13:00:00,1.0,5411064,IP10.16.46.64 
HYBRY,RG,2017-08-16 12:30:00,2019-08-01 09:30:00,1.0,358381,"Swapped during RM - DR, AA"
HYBRY,RH,2017-08-16 12:30:00,2018-11-06 13:00:00,1.0,L1320543,
HYBRY,STP,2017-08-16 12:30:00,2022-08-30 12:00:00,1.0,2254,
HYBRY,TDT1,2017-08-16 12:30:00,2022-08-30 12:00:00,1.0,6503211,
HYBRY,TDT10,2017-08-16 12:30:00,,1.0,6504179,Could not be installed at 50cm due to chalk. Installed at 5cm.
HYBRY,TDT2,2017-08-16 12:30:00,2022-08-30 12:00:00,1.0,6503257,
HYBRY,TDT3,2017-08-16 12:30:00,,1.0,6503228,
HYBRY,TDT4,2017-08-16 12:30:00,,1.0,6503202,
HYBRY,TDT5,2017-08-16 12:30:00,,1.0,6503222,
HYBRY,TDT6,2017-08-16 12:30:00,,1.0,6503233,
HYBRY,TDT7,2017-08-16 12:30:00,,1.0,6503260,
HYBRY,TDT8,2017-08-16 12:30:00,,1.0,6503248,
HYBRY,TDT9,2017-08-16 12:30:00,,1.0,6504186,Could not be installed at 50cm due to chalk. Installed at 5cm.
LULLN,MODEM_PRO,2017-06-01 10:30:00,2021-05-20 09:00:00,1.0,867377020456434,Barcode: 201612070075
COCLP,PROFILE3,2014-11-21 14:30:00,2018-01-31 12:00:00,1.0,35961,Time of removal is approximate
HADLW,ETHERNET_115,2016-10-27 14:30:00,2018-04-11 14:00:00,1.0,13629,
HADLW,LOGGER,2016-10-27 14:30:00,2019-12-11 10:30:00,1.0,9897,
PORTN,LOGGER,2019-03-21 00:00:00,2021-07-06 00:00:00,2.0,12799,
PORTN,ETHERNET_115,2019-03-21 00:00:00,2022-11-08 14:13:49,2.0,11042,
HADLW,RH,2019-03-22 00:00:00,2019-11-21 00:00:00,2.0,R1030191,PPM
LULLN,4CR,2018-10-26 10:30:00,2020-06-16 11:00:00,2.0,2305,Removed due to jump in LWin readings after last PPM
LULLN,HYGROCLIP,2014-12-16 15:30:00,2016-01-26 09:00:00,1.0,61019117,
